vehicle_type,engine_capacity_cc,oil_filter_change_date,current_date,oil_filter_age_days,km_after_change,road_type,load_type,avg_oil_temperature,oil_viscosity_index,engine_rpm_avg,idling_percentage,ambient_temperature,fuel_type,driving_style,oil_pressure,oil_level_pct,coolant_temp,oil_filter_condition
Hatchback,1443,2023-10-03,2024-05-20,230,9111,city,light,83.59834778587773,63.74499875389725,1576,23,27.716427547978753,Petrol,calm,4.368058203261835,24,95.48060196269972,Orange
Bus,5924,2023-12-19,2024-06-12,176,24996,city,light,89.3875643907049,62.918445375586685,1575,17,27.54289984130301,Petrol,calm,2.7004246447986304,66,94.72602810407665,Yellow
LCV,3636,2023-06-08,2024-07-04,392,15845,highway,heavy,121.72407332301623,82.90773566811299,1514,31,24.74783197708362,CNG,calm,3.4067970480187686,71,80.15609244557496,Red
Sedan,2308,2023-12-09,2024-11-08,335,48546,city,medium,84.91491876299398,69.02200705295971,2522,20,35.13590008118099,Diesel,normal,6.152454528299603,67,96.05287403412348,Red
Hatchback,2389,2024-03-30,2024-06-02,64,12429,highway,heavy,92.89738698119302,72.40005974576403,2438,18,21.96260436911121,Diesel,normal,1.752941539025846,72,106.94076135964187,Yellow
Bus,7920,2023-01-27,2024-01-09,347,57762,city,light,99.29983221712752,87.73668801109308,1909,29,36.6261813776246,CNG,calm,6.40677976614158,38,112.42229441176428,Red
Truck,3142,2023-12-19,2024-03-22,94,3613,mixed,medium,75.81773228209009,37.29284019808328,3740,7,27.949978182460733,Diesel,aggressive,6.162030790284602,79,75.83149457066537,Orange
Bus,3549,2024-04-28,2024-06-22,55,2354,city,light,83.84979922940474,72.8120983564967,1968,32,32.97397870025559,CNG,calm,5.917257315663575,34,88.38373922840694,Yellow
Bus,3605,2024-06-14,2024-09-21,99,13891,highway,heavy,116.61926041058916,70.45940029912096,3273,14,18.374247104475895,CNG,aggressive,5.675554702836742,48,76.72156515277618,Orange
Sedan,2055,2023-12-31,2024-01-28,28,5055,highway,light,102.27758622692163,49.58097906953226,1964,8,24.466695849464514,CNG,calm,4.412433907971746,61,92.18484439504769,Green
Truck,7386,2024-06-02,2024-08-26,85,15234,highway,light,87.20510175198032,66.29871799157287,2210,6,43.79957178514084,Diesel,calm,6.394679035861485,41,95.51781032007538,Light-Green
SUV,1796,2023-05-20,2024-05-14,360,32265,offroad,light,92.31884529992,69.75077337910918,1839,32,41.58349577270036,CNG,normal,6.229443210802836,76,86.7233741424069,Red
Hatchback,1562,2024-02-25,2024-06-15,111,10664,mixed,heavy,106.38003356400394,48.26098569472566,2704,5,39.31390524585797,Diesel,normal,4.844911123312837,54,94.36560936878503,Yellow
LCV,3588,2023-12-01,2024-01-14,44,1629,mixed,light,80.42721226037288,66.571687268397,2079,37,38.89946736147341,CNG,normal,1.8064519458613888,71,99.75761746807989,Light-Green
Bus,6093,2023-09-23,2024-05-04,224,3382,offroad,light,107.00664331987917,32.32927734723851,1896,30,31.2824623693476,Diesel,calm,1.0581595627363147,45,77.59947504214257,Dark-Orange
Bus,6288,2023-11-12,2024-07-10,241,46799,offroad,heavy,110.53006081680472,91.60820984984943,2279,21,19.006084700668836,Petrol,calm,4.7659173681236835,50,116.12686969276184,Dark-Orange
Hatchback,1370,2024-07-17,2024-07-26,9,234,city,heavy,89.35639880365692,60.79944543684583,3938,12,29.13843311395675,CNG,aggressive,4.806765502910318,71,100.990581375029,Light-Green
Hatchback,1549,2023-05-22,2024-01-16,239,31854,city,medium,84.97434409643046,45.74547804687482,2498,40,32.36943469337898,Diesel,calm,5.026052269596533,96,88.27574857216634,Orange
Bus,4242,2024-04-13,2024-11-10,211,5446,city,medium,76.22457140999326,88.00740949768941,2447,5,16.53724946296638,Petrol,calm,3.5794000795519314,33,92.37267564560739,Orange
Bus,5966,2023-10-26,2024-01-24,90,1102,city,light,85.11709585627251,63.14887502374546,3905,19,36.099884811642255,Diesel,aggressive,4.397754888727802,24,87.76436609897199,Yellow
Sedan,2469,2023-09-28,2024-08-12,319,51105,mixed,medium,98.60536146349205,75.77669632772194,2483,19,41.04468351583468,CNG,normal,3.3224352245561857,96,115.22502530894829,Dark-Orange
Bus,5533,2023-05-04,2024-05-27,389,16232,highway,medium,106.45150869312518,48.054058528143415,3828,15,16.684689957189704,CNG,aggressive,1.4585933292251037,56,78.955202901533,Red
Bus,4730,2024-07-21,2024-08-10,20,3776,offroad,light,98.86027531804969,72.88268978681062,1735,33,38.6824418806468,Petrol,calm,5.379217472924055,70,108.66901485550166,Light-Green
Bus,7980,2023-11-14,2024-08-13,273,8706,mixed,light,87.02267652283726,83.67752407631465,2737,24,32.96135045378637,CNG,normal,1.2553456045662015,66,93.23377464294146,Dark-Orange
Truck,6202,2024-08-08,2024-09-17,40,2490,city,heavy,121.42972821039072,65.23210300545202,1675,23,37.03414210195827,Petrol,calm,4.706122479998813,76,87.24922299058554,Light-Green
Truck,7731,2024-05-30,2024-09-14,107,4783,offroad,light,116.45687473088236,37.64962231220293,2422,12,17.715875139417,Diesel,calm,6.295388671101224,86,88.01806820946804,Orange
Bus,3580,2024-02-12,2024-09-09,210,29129,offroad,heavy,92.01150403085893,38.24491161857252,2181,18,16.569459695831146,Petrol,calm,4.624937634891113,45,104.71100340779782,Dark-Orange
Truck,3068,2023-10-22,2024-01-05,75,10107,mixed,medium,96.56698747629818,96.37896913792048,2074,5,25.048394244513403,Petrol,normal,2.8253524462192274,89,103.91820274843863,Light-Green
Truck,7235,2023-11-20,2024-08-26,280,48789,highway,light,111.56484615055186,81.01907415530285,2373,33,24.151412931068936,Diesel,normal,1.0270592653809543,42,95.43561126050898,Red
LCV,3962,2023-02-12,2024-02-16,369,42085,offroad,heavy,91.6990549996168,64.93255453941546,2048,8,39.26016530500885,Diesel,calm,2.892754095817755,38,105.7228741864531,Red
LCV,2913,2023-11-06,2024-07-20,257,27886,mixed,heavy,100.84221758865728,50.523584034403015,3174,37,22.739472959222862,CNG,aggressive,3.4855549646295927,57,111.18266731650264,Dark-Orange
SUV,1436,2023-10-02,2024-10-05,369,69286,highway,medium,92.51093319087681,42.739654322538996,3429,26,34.9046478400483,Petrol,aggressive,1.3520136619604493,94,82.3078199758446,Red
LCV,3834,2023-06-14,2024-04-17,308,4672,highway,medium,107.35207912587849,46.968079354876735,2515,31,18.564853352559037,CNG,normal,5.878977778438331,66,89.33563287856768,Dark-Orange
LCV,2278,2023-12-12,2024-12-05,359,66452,city,medium,89.66099516850021,72.93023837851452,3561,6,40.991669367866095,Petrol,aggressive,6.322902256819313,33,89.57005443643662,Red
Sedan,2120,2024-07-10,2024-11-10,123,7027,highway,medium,112.43082413434234,80.08312942483951,2430,36,17.022173375687533,CNG,calm,3.276210032377902,40,84.94940847485364,Yellow
LCV,3786,2024-03-10,2024-06-14,96,16675,city,light,82.3397422509359,78.89699541780007,2003,39,40.42307813152851,CNG,calm,4.066803637686622,82,101.86498282116075,Yellow
LCV,2852,2023-02-20,2024-02-11,356,63218,offroad,heavy,105.27946409354692,52.82724231187672,2407,10,30.68656010853327,CNG,normal,1.1579727858965125,100,111.71462375303112,Red
Sedan,1893,2023-12-07,2024-03-03,87,15992,mixed,medium,106.89662715335497,52.126917082016746,2475,22,26.7033982849118,CNG,calm,6.072883583092183,97,93.40902493626844,Light-Green
Hatchback,1559,2024-06-29,2024-09-17,80,15901,offroad,medium,82.81942890844036,76.88941870194189,2143,39,31.66463454076224,Petrol,normal,5.975529343124432,31,102.74342842903384,Orange
Sedan,1629,2024-11-28,2024-12-06,8,396,mixed,medium,109.3056964893214,38.87432109665395,2706,35,31.354201821058755,CNG,normal,1.7490121375852583,89,99.58482025726943,Green
Hatchback,1581,2023-11-09,2024-08-05,270,26440,mixed,light,80.2340129034238,65.40732793193976,2434,35,28.46507427715617,CNG,calm,2.2457318236782404,54,90.31710337063836,Orange
SUV,1214,2023-08-01,2024-07-06,340,38086,highway,medium,95.84441591805388,82.97219975668216,3803,28,29.410159716617585,CNG,aggressive,2.8816772021270616,74,81.07194909267666,Red
Bus,4057,2023-09-22,2024-08-16,329,47911,city,light,82.45379374837869,67.15183775836005,2996,35,21.549720405242358,Diesel,normal,6.178350651204951,79,82.72192259200843,Red
Bus,4036,2023-09-24,2024-03-18,176,29040,mixed,light,80.71259522887377,47.820162347876405,3988,14,24.932021351646547,Diesel,aggressive,2.857631337619913,72,93.24226462190666,Orange
Bus,4826,2024-03-10,2024-10-26,230,41296,mixed,heavy,87.8048315525556,97.97461911331288,2900,9,25.790553418259684,Petrol,normal,4.2107972191072385,56,95.43981660181971,Orange
Sedan,2280,2024-02-03,2024-07-27,175,14388,city,medium,98.49211210355254,92.84438012927002,3874,32,29.983831363792156,Diesel,aggressive,2.255452522186637,43,99.9086423683245,Orange
Truck,3577,2024-07-14,2024-12-06,145,16447,offroad,medium,111.50772518978704,30.739721254605662,2666,15,22.174557673347785,CNG,normal,4.38228070691032,60,95.39393119074913,Orange
Truck,5285,2023-10-26,2024-03-14,140,2245,mixed,light,95.81239466597202,44.44302867458003,2674,13,43.321640279533895,CNG,aggressive,1.2595916184756089,51,95.44658061002134,Yellow
SUV,1694,2024-04-06,2024-12-17,255,6964,mixed,light,83.67128891836762,59.70088555276889,2139,8,24.614054536318594,CNG,calm,5.881884545196812,29,76.33668246812623,Dark-Orange
Bus,3138,2023-10-24,2024-02-12,111,5469,offroad,light,92.3364511661234,75.91559187687653,2805,15,30.34481311595736,Diesel,normal,3.53444015897682,60,107.41007568936055,Orange
Hatchback,2445,2023-09-09,2024-07-22,317,25340,offroad,medium,101.00816292848076,55.95974906041012,2553,6,41.73096910326257,Diesel,normal,2.783155790947602,50,102.95873961122196,Red
Truck,3679,2024-03-04,2024-08-04,153,16470,offroad,light,106.269894493212,78.27751637925195,1634,28,19.302365364656993,CNG,calm,6.131657185698795,78,106.29770259116385,Orange
Truck,7101,2023-03-03,2024-03-25,388,9357,offroad,light,98.87007229601677,50.955859111667806,3266,36,23.861886421710075,Petrol,aggressive,2.627183420644566,39,77.10147833924059,Red
Sedan,1282,2024-03-08,2024-11-05,242,31418,offroad,medium,100.69728252323002,39.904758416212985,2473,8,20.65658543017528,Petrol,calm,5.008299980260942,50,81.03060044588402,Orange
SUV,1545,2024-07-17,2024-12-10,146,1726,highway,heavy,102.55715170017993,31.543639602595682,2313,10,20.28082314071437,Petrol,normal,4.941022217176921,90,110.15821228580015,Orange
Bus,4349,2023-08-29,2024-06-16,292,20506,city,heavy,117.16208256545143,93.91687108354006,1981,13,39.014317522398436,Petrol,normal,4.604742834729459,39,90.43847512951976,Dark-Orange
SUV,2333,2023-08-30,2024-10-03,400,12652,offroad,heavy,97.86180693557115,34.806014851845816,1719,32,35.7571361607091,CNG,calm,5.908715792292684,74,95.0121075393019,Red
LCV,2489,2024-03-23,2024-05-27,65,2082,city,light,96.67360371366838,91.79958007265914,2224,18,30.0750238635204,Petrol,calm,6.466626180193095,25,78.22934270016826,Yellow
Truck,5501,2024-06-11,2024-09-02,83,10576,city,heavy,99.19257004322947,56.58923020526689,3344,24,39.287085092171345,CNG,aggressive,1.8678080740228853,34,104.93447971933166,Orange
Truck,7834,2023-10-31,2024-01-17,78,1818,highway,light,116.01849740611003,78.73332302632033,1992,33,43.77302977851133,Diesel,normal,2.284275171772125,75,112.0954066453661,Yellow
LCV,2110,2023-06-02,2024-05-23,356,70558,mixed,light,82.61792659146606,68.34990764509075,3653,10,33.55141955207694,Petrol,aggressive,5.883210884660311,81,85.16967718490783,Red
Hatchback,1261,2023-02-04,2024-02-08,369,18128,highway,light,110.97895498491668,55.75158886678527,1856,36,17.298395020388465,Petrol,normal,5.919012303321156,80,101.94813596963449,Red
Hatchback,1318,2024-04-28,2024-12-16,232,17604,highway,medium,93.33399665410258,87.78567065606043,2927,12,26.831218159071536,CNG,aggressive,5.593864340909975,83,108.58883583908633,Dark-Orange
Truck,3629,2023-03-15,2024-02-21,343,51939,city,medium,109.17938105494518,97.97311158603716,2184,29,40.79140970963675,CNG,normal,2.1317584464873987,74,93.57937433320821,Red
SUV,1907,2024-05-30,2024-10-20,143,12368,mixed,medium,83.5947542648419,80.09994096744609,3007,18,35.70065359649342,CNG,aggressive,1.3259586629348246,83,85.5951957341983,Orange
Truck,3072,2023-05-11,2024-01-19,253,44189,city,medium,94.58015687562501,43.85305104758815,1686,18,23.94733478475196,CNG,calm,5.644090158256995,71,86.81758337567994,Orange
Truck,7021,2023-05-20,2024-05-10,356,40201,highway,heavy,99.1918258922848,88.8510724190167,2004,16,19.264219147994872,CNG,calm,5.680049049790068,61,115.35137039337603,Red
Sedan,1965,2023-08-28,2024-09-11,380,23607,offroad,light,110.86701270015958,96.83707475258512,2549,18,42.58013724777416,Petrol,aggressive,3.856591323320735,41,104.59206998771683,Red
LCV,3111,2023-12-02,2024-09-07,280,40595,highway,medium,91.26627342770368,67.23223567895276,2566,21,35.845708974164495,CNG,aggressive,3.2615699425663713,76,90.85523729990285,Dark-Orange
LCV,3840,2023-10-10,2024-05-17,220,33050,offroad,light,93.0716476823243,32.701378897001824,1733,11,28.721053078677436,Diesel,calm,2.89863955152361,41,95.1280593162721,Dark-Orange
LCV,2818,2023-08-24,2024-01-04,133,10385,offroad,light,86.64431332736413,47.71429155728009,1581,28,28.182371373086262,CNG,calm,3.992275704592981,59,99.89687459540482,Yellow
Bus,6106,2023-07-06,2024-02-03,212,23831,city,light,107.11015217815839,90.18233600167206,2568,9,17.679778825431395,Diesel,normal,4.341644964479823,71,101.19805057489859,Orange
SUV,1881,2023-06-14,2024-06-11,363,47121,mixed,medium,100.95314725442438,65.05433617446099,1752,29,30.196715389130915,Diesel,calm,2.4051838374655423,49,92.4941153140567,Red
SUV,1746,2023-08-12,2024-01-07,148,26149,offroad,heavy,98.87399231443939,77.21970266639441,2668,6,15.266001201614891,CNG,normal,6.458619237230711,31,87.79786471404658,Orange
Bus,4127,2023-02-13,2024-03-16,397,15272,highway,heavy,100.43281428905534,36.928926450120755,3988,33,37.312338547174676,Diesel,aggressive,5.416068402246584,69,105.24202878709129,Red
Hatchback,1313,2023-10-30,2024-10-11,347,45070,city,heavy,88.18954284024856,70.15107129478722,2632,28,15.994389551191581,Petrol,normal,1.6242608158512601,44,96.34694804274062,Red
Hatchback,1239,2023-07-14,2024-04-09,270,34935,offroad,light,103.79258171748288,78.37191476969473,2153,36,42.838576638045716,CNG,normal,2.8189576932706313,93,93.83668152176357,Orange
Hatchback,1571,2024-06-04,2024-10-12,130,8341,mixed,medium,85.27892876294692,88.47147975800965,2774,27,40.34222545514775,CNG,normal,1.7173683688832715,63,80.97698649160141,Yellow
SUV,1429,2023-07-23,2024-07-24,367,63940,mixed,light,91.13350473566756,76.35847966984596,2382,25,32.55226809921665,Diesel,normal,2.28829191790331,35,103.56401387099531,Red
Bus,4743,2024-06-17,2024-09-08,83,7493,mixed,heavy,121.9666644512481,33.7114569271715,3411,5,28.9536992213545,Petrol,aggressive,6.312756577154152,33,86.51177615029893,Orange
Hatchback,1891,2024-07-06,2024-08-13,38,5705,highway,light,88.37916177122985,78.91956138961105,3090,16,33.765399613741174,Diesel,aggressive,5.900648176700241,51,85.96827369166282,Yellow
Hatchback,1506,2023-10-16,2024-09-07,327,16520,highway,heavy,120.13176494498,70.16448110005446,2936,12,34.786342577960795,CNG,normal,1.2655279938181625,37,92.76657488023999,Red
Hatchback,2134,2024-10-28,2024-12-16,49,8198,offroad,heavy,118.86057673924041,66.72801167198513,2483,34,43.793576815169864,CNG,calm,4.713246765699866,86,105.43981627775696,Yellow
Bus,3016,2023-11-03,2024-08-24,295,9722,mixed,light,107.65586449985582,48.045657856915156,2581,10,44.03510081091622,Petrol,normal,6.49647167849451,84,91.02159554420334,Dark-Orange
LCV,2743,2023-04-28,2024-05-06,374,58274,mixed,light,93.06631019043638,68.26340645595272,3834,26,44.102045754443466,CNG,aggressive,2.0159856738631783,83,116.6906637704741,Red
Hatchback,2345,2023-11-21,2024-11-27,372,38747,city,light,94.6178359617104,38.46997472849944,2801,26,22.267513537238955,Diesel,aggressive,2.8388387234718957,32,80.48884446195599,Red
Bus,7545,2023-10-27,2024-01-18,83,12735,mixed,medium,77.11409853031982,58.63696878112178,3331,31,36.84038624603943,CNG,aggressive,1.8162140024921618,75,94.80974685628439,Yellow
Sedan,2324,2023-07-10,2024-04-27,292,38792,offroad,medium,93.34016656384341,76.80455324852807,2073,11,38.05607886253577,Petrol,normal,1.0064011555917345,21,91.54215862118104,Red
LCV,2019,2024-12-09,2024-12-19,10,949,highway,medium,98.59170067773104,81.32225974786314,2441,32,37.54380378296593,CNG,calm,6.165712544249171,48,85.7348528078641,Green
Bus,3287,2024-06-19,2024-10-17,120,7423,offroad,heavy,115.91085729872079,67.85774618996729,3338,16,33.4707213364197,Petrol,aggressive,2.911872441515017,80,109.67749374850628,Dark-Orange
Hatchback,1896,2023-11-28,2024-07-11,226,7980,mixed,medium,84.66618342804483,84.13898923893117,3544,15,30.06435359335606,Diesel,aggressive,3.4571171327579475,95,84.50061941477966,Dark-Orange
LCV,3182,2024-05-12,2024-06-01,20,936,offroad,light,91.25627731611377,57.80413406194706,2500,19,16.750427532950035,Petrol,calm,1.6875403571751832,69,98.2155763977858,Green
Hatchback,1907,2023-07-30,2024-03-12,226,11821,city,heavy,119.58277942456427,84.26927855164726,1764,7,36.97322339887111,CNG,calm,2.249051610697528,31,93.57211447871694,Dark-Orange
Bus,4216,2023-10-24,2024-05-15,204,30901,offroad,light,101.78421388828141,83.20394303129154,2977,6,16.855463174012723,Petrol,normal,5.392044041081406,46,88.98041550305888,Orange
LCV,3229,2024-01-29,2024-04-07,69,7147,highway,light,89.66746406404064,78.80064307166097,1663,38,21.926334827844737,Diesel,calm,1.7689706677470531,48,92.40523598042077,Light-Green
Sedan,1581,2023-09-03,2024-06-25,296,14652,city,light,91.50372824713084,83.6775963852885,3931,8,15.207168581311018,Petrol,aggressive,4.811094933840414,59,79.99012241456137,Dark-Orange
Sedan,1714,2022-12-23,2024-01-07,380,35984,offroad,light,108.00765118365148,38.66526770783887,2141,39,41.61712441087465,Petrol,calm,3.8305114221422496,88,88.81881333288456,Red
SUV,1461,2023-10-16,2024-06-21,249,44636,city,medium,90.39608578038191,71.47092608111751,2320,28,37.582232043574976,Diesel,calm,4.778957994479119,34,95.92281258810597,Dark-Orange
Bus,6159,2023-10-03,2024-09-01,334,43182,offroad,medium,93.02977579761892,78.3812580264029,1996,28,29.684028103728842,CNG,normal,4.832005530346829,48,91.22486015204595,Red
Bus,4288,2024-06-25,2024-07-10,15,1071,highway,heavy,118.60271247409246,66.56763201245934,1871,18,22.892218692413202,Diesel,calm,6.288544086592836,87,111.85541399434086,Light-Green
Truck,3311,2023-08-31,2024-04-20,233,29494,mixed,heavy,116.9649918729925,35.62118626040967,3262,6,22.140675223986992,CNG,aggressive,1.5203170684445344,85,93.91112375823691,Dark-Orange
Bus,6445,2023-12-24,2024-06-26,185,29245,city,light,88.86428997112003,60.408107872207204,2433,38,27.143588581211077,Diesel,calm,4.691019287115129,24,89.11453487439552,Dark-Orange
LCV,2457,2023-10-16,2024-05-16,213,21192,offroad,heavy,106.67750024988268,55.08624189116904,3760,10,41.71732568682279,CNG,aggressive,1.0053331983917222,87,89.82741343191498,Dark-Orange
LCV,2780,2024-01-13,2024-03-05,52,3733,mixed,light,85.32347356681852,70.09326821093637,2649,19,32.89712472343089,CNG,normal,2.4144407576544356,63,107.09338427243088,Light-Green
Hatchback,1214,2023-07-05,2024-04-18,288,21915,offroad,medium,108.78351496061906,43.887046018347505,2762,8,30.406430771336026,Diesel,normal,2.1946023566440687,26,80.23659576357588,Red
SUV,1232,2023-10-26,2024-11-05,376,61388,mixed,light,88.16150920652342,77.80274094643707,2843,27,37.07491153266763,Diesel,aggressive,4.6124645424709625,79,89.21584038780534,Red
Sedan,1548,2024-07-15,2024-12-07,145,26744,mixed,medium,95.94363323814495,34.57182966042993,2183,30,15.152652069244146,CNG,calm,1.5282101645427324,35,76.16848458433364,Yellow
SUV,1819,2024-02-10,2024-09-17,220,18766,city,heavy,121.62454013975365,58.93452369919363,1811,33,38.20648329752544,Diesel,calm,4.066912679941392,93,98.95526409763472,Dark-Orange
LCV,3052,2023-12-18,2024-06-20,185,23998,offroad,light,110.69249984026472,73.14520408930383,1847,17,29.869465179009914,Diesel,normal,6.051514385503419,57,107.03520467743166,Dark-Orange
Bus,5996,2024-09-24,2024-11-18,55,701,offroad,medium,88.86979616627099,70.22538705525854,3114,21,42.42499742517417,Petrol,aggressive,5.360262905610682,49,101.56580113550888,Yellow
SUV,1866,2023-05-29,2024-03-17,293,4599,offroad,medium,108.02243694729411,43.39677401613551,2910,24,37.20450269789099,Diesel,normal,3.43398441372916,95,101.03979626804714,Red
Truck,4936,2024-04-06,2024-08-09,125,20613,offroad,light,98.97358960140583,65.23547405630629,2609,15,37.40719340518939,CNG,normal,1.3176681237212076,50,85.18349601782205,Yellow
Bus,7847,2024-06-23,2024-11-13,143,12115,highway,medium,104.43044028582841,47.5794721170312,2630,26,20.30412331150754,Petrol,normal,1.6165388899047357,33,99.01102377063353,Orange
LCV,2065,2023-08-30,2024-04-17,231,5096,city,light,89.68626388733404,50.351617535376974,2674,5,42.14130952201521,Diesel,normal,4.230730134346301,27,86.44142653262949,Dark-Orange
LCV,2565,2023-08-04,2024-08-14,376,69056,city,heavy,96.77365041979719,38.10546485240964,1846,7,44.55038884756537,CNG,calm,2.3075686097043375,93,107.61578076189613,Red
Hatchback,1919,2024-03-01,2024-09-26,209,30290,city,heavy,89.43279512054964,51.18885389405209,3142,38,33.06533490604406,CNG,aggressive,2.1817151732125324,67,85.02385559482926,Dark-Orange
Bus,6285,2023-09-12,2024-01-04,114,12308,offroad,heavy,97.7904552086255,43.51160127883621,2031,5,18.177840558778826,Petrol,calm,5.81784158470874,23,85.95596864369224,Orange
Hatchback,2153,2024-01-02,2024-02-18,47,8607,city,medium,103.29468342044632,71.84161931771229,3744,12,20.690782944861194,CNG,aggressive,3.2064453545220024,67,76.26637157572844,Light-Green
Hatchback,1888,2024-01-02,2024-02-19,48,6607,highway,heavy,108.29697362173776,64.47185930144938,3489,5,31.088038312971918,Diesel,aggressive,4.531057161923787,98,114.15167636180675,Yellow
Sedan,1533,2023-08-20,2024-09-23,400,68407,offroad,light,82.77510603400307,40.758877004673515,3710,19,21.226071375484857,Diesel,aggressive,1.7727344811576733,44,84.78069875521258,Red
Hatchback,1534,2023-05-19,2024-03-02,288,50570,offroad,light,116.29686260113785,63.46003384213706,2192,9,43.069013341274015,CNG,calm,3.59151558747997,66,96.76282602028597,Dark-Orange
Sedan,2119,2024-05-15,2024-05-18,3,251,city,light,106.67903948208681,85.2295257027719,2258,13,36.62444405991397,CNG,calm,4.573165981192437,27,115.7327965539541,Light-Green
Hatchback,1350,2023-11-03,2024-07-11,251,34642,highway,light,98.42138158615322,34.4430670733971,2667,12,35.01676277738768,Petrol,aggressive,1.7246782388473882,49,111.76386737988676,Dark-Orange
Truck,4815,2023-12-31,2024-04-02,93,6664,mixed,heavy,89.96517119205087,45.481321201112465,2309,23,39.47982355864717,CNG,calm,2.87464000508324,75,101.29924251200735,Yellow
Bus,7958,2024-02-18,2024-02-28,10,1774,mixed,heavy,115.3001301335944,33.38815955580813,3090,27,15.925245957921428,Petrol,aggressive,1.898025184793737,28,80.4238935547634,Yellow
Sedan,2064,2023-11-16,2024-01-17,62,5390,offroad,light,104.43550242496734,82.30058674318529,3333,7,41.29328337485686,CNG,aggressive,4.858080837239116,98,93.5067795910897,Yellow
SUV,2330,2023-09-05,2024-04-09,217,25420,offroad,medium,80.08369977640727,71.34357949798789,2480,37,16.041945311569624,CNG,normal,5.5523267516819095,78,84.17964996335513,Dark-Orange
LCV,2885,2024-06-28,2024-10-18,112,15680,offroad,heavy,108.29352094122683,35.472182418059084,1646,6,23.710676421291687,CNG,calm,2.9749769084055337,76,108.56095286644776,Orange
Sedan,2484,2024-01-22,2024-09-10,232,20226,mixed,heavy,110.17728475881994,36.700835208238864,3085,36,19.16951839426973,Petrol,aggressive,6.392255160697409,71,89.21348243478234,Red
Bus,6074,2023-11-18,2024-09-11,298,54313,highway,heavy,109.64700954894352,38.46717881484961,1899,29,19.113166355057366,Diesel,calm,4.955381978085548,71,97.91845543065772,Red
Hatchback,2422,2024-04-20,2024-09-05,138,22563,mixed,heavy,121.67849296066284,63.81817985722932,2594,12,26.875020944232737,CNG,aggressive,3.081634036196077,83,109.32560376097007,Orange
Hatchback,1291,2023-08-30,2024-03-03,186,30904,mixed,light,100.08794719594273,40.32623576045228,1651,22,20.379342949619286,Petrol,calm,2.1169348833793045,39,86.954988196292,Orange
Bus,6197,2023-04-10,2024-01-01,266,18884,offroad,heavy,106.47947138848343,33.95957323732632,2291,14,15.247640898660737,Diesel,calm,2.979892916940597,49,94.24144881106317,Dark-Orange
Sedan,1443,2024-03-03,2024-09-09,190,35059,city,medium,83.04774377558697,76.4717152003866,2996,14,18.806261284411264,CNG,aggressive,4.948056559347309,35,75.23200620829019,Orange
SUV,1500,2024-05-30,2024-10-09,132,23618,highway,heavy,118.96486990332923,90.34837150698766,2902,36,30.359811012993497,Petrol,normal,2.4588155137052183,45,105.18373868729789,Orange
LCV,3211,2023-09-19,2024-09-05,352,61964,city,light,89.94794333405497,67.16325730315648,1733,10,21.510322650988297,Petrol,calm,4.4248985064906865,92,105.29228567220979,Red
Bus,7235,2023-12-24,2024-02-17,55,7375,city,heavy,88.37845595016543,98.1396856053769,2504,34,30.579548650761744,CNG,normal,4.391036291804261,75,110.16971950174506,Yellow
Hatchback,2232,2024-03-24,2024-08-15,144,22679,offroad,light,104.85863767267904,66.58749197814252,2045,14,20.86265036813589,Diesel,calm,5.164574730819262,83,103.83877509777486,Orange
Sedan,1844,2023-04-24,2024-05-10,382,17296,offroad,light,82.02570625518443,66.8470652220356,2070,16,31.606157725731045,Diesel,calm,2.821152867774244,51,83.8117867467875,Red
Hatchback,1671,2023-12-30,2024-09-24,269,12231,mixed,light,90.4483262366418,63.09705801651159,2577,29,36.2577391514765,Petrol,normal,3.927522988667879,89,99.06080761505434,Orange
Hatchback,2225,2023-07-30,2024-08-03,370,50458,city,heavy,94.10639547518619,87.5085614253608,2598,40,25.797232077459373,Diesel,normal,2.042702097929837,67,109.29322471927799,Red
LCV,2262,2023-03-24,2024-02-22,335,5543,offroad,heavy,110.33353628194861,87.33270465228472,1831,29,17.44858598948187,Petrol,normal,6.07086506168438,65,87.866318481814,Red
Truck,6128,2023-05-16,2024-05-12,362,35352,offroad,light,101.9538743894653,63.51774295246547,2330,12,35.50575454189478,Petrol,calm,2.9933352935857998,49,112.52571404928443,Red
Truck,6693,2023-08-12,2024-03-20,221,37565,mixed,light,101.25018463730652,82.24181871430224,2310,24,21.78859843935657,Petrol,calm,2.6584036111731453,96,92.3717047479032,Orange
Bus,7446,2024-03-05,2024-12-12,282,41233,city,heavy,106.10928705004694,63.33138365910557,3326,8,43.44090336052061,CNG,aggressive,6.477863945939553,36,84.77300236918103,Red
Sedan,2222,2024-06-20,2024-10-09,111,10734,highway,heavy,117.88985839707364,94.38775393922572,2239,12,19.80534356103371,Petrol,normal,2.0241919663557013,97,91.81973349042926,Yellow
LCV,2028,2024-01-31,2024-05-15,105,14730,offroad,heavy,96.23868064259551,62.18821870544482,3980,36,22.675149591202516,CNG,aggressive,3.5247342668398716,48,93.20542746835307,Orange
Hatchback,2023,2023-01-22,2024-01-01,344,66641,mixed,heavy,115.41449895695935,40.82585750825878,2386,16,38.623310183161536,Petrol,calm,4.547603592002492,36,87.52221390318356,Red
